Request id,Pickup point,Driver id,Status,Request Date,Request timestamp,Drop Date,Drop timestamp,Trip Duration (minutes),Request Hour,Request Day of Week,Daypart,Gap Type
1945,Airport,175,Trip Completed,12-07-2016,11:33,12-07-2016,12:44,71,11,Tuesday,Morning,No Gap
2460,City,175,Trip Completed,12-07-2016,20:29,12-07-2016,21:40,71,20,Tuesday,Evening,No Gap
2877,Airport,175,Trip Completed,13-07-2016,05:49,13-07-2016,07:03,74,5,Wednesday,Early Morning,No Gap
3264,City,175,Trip Completed,13-07-2016,10:21,13-07-2016,11:31,71,10,Wednesday,Morning,No Gap
3927,City,175,Trip Completed,13-07-2016,22:22,13-07-2016,23:21,59,22,Wednesday,Night,No Gap
5774,City,175,Trip Completed,15-07-2016,08:29,15-07-2016,09:22,53,8,Friday,Early Morning,No Gap
923,City,176,Trip Completed,11-07-2016,18:26,11-07-2016,19:37,71,18,Monday,Evening,No Gap
1439,City,176,Trip Completed,12-07-2016,04:45,12-07-2016,05:19,34,4,Tuesday,Late Night,No Gap
2130,City,176,Trip Completed,12-07-2016,17:04,12-07-2016,17:46,42,17,Tuesday,Evening,No Gap
2797,City,176,Trip Completed,13-07-2016,04:53,13-07-2016,06:07,74,4,Wednesday,Late Night,No Gap
3135,Airport,176,Trip Completed,13-07-2016,08:48,13-07-2016,09:21,33,8,Wednesday,Early Morning,No Gap
3525,Airport,176,Trip Completed,13-07-2016,17:48,13-07-2016,18:50,62,17,Wednesday,Evening,No Gap
3925,Airport,176,Trip Completed,13-07-2016,22:26,13-07-2016,23:25,59,22,Wednesday,Night,No Gap
4087,City,176,Trip Completed,14-07-2016,02:52,14-07-2016,03:57,65,2,Thursday,Late Night,No Gap
4706,City,176,Trip Completed,14-07-2016,13:14,14-07-2016,14:00,46,13,Thursday,Afternoon,No Gap
5448,Airport,176,Trip Completed,15-07-2016,03:22,15-07-2016,04:27,65,3,Friday,Late Night,No Gap
5645,City,176,Trip Completed,15-07-2016,06:51,15-07-2016,07:35,45,6,Friday,Early Morning,No Gap
5862,City,176,Trip Completed,15-07-2016,09:19,15-07-2016,09:56,37,9,Friday,Morning,No Gap
6079,Airport,176,Trip Completed,15-07-2016,14:21,15-07-2016,15:07,45,14,Friday,Afternoon,No Gap
6648,Airport,176,Trip Completed,15-07-2016,22:04,15-07-2016,23:14,70,22,Friday,Night,No Gap
863,City,177,Trip Completed,11-07-2016,17:55,11-07-2016,18:43,48,17,Monday,Evening,No Gap
1324,City,177,Trip Completed,11-07-2016,22:59,12-07-2016,00:05,66,22,Monday,Night,No Gap
1666,City,177,Trip Completed,12-07-2016,07:37,12-07-2016,08:49,72,7,Tuesday,Early Morning,No Gap
1797,Airport,177,Trip Completed,12-07-2016,09:15,12-07-2016,09:41,26,9,Tuesday,Morning,No Gap
2279,Airport,177,Trip Completed,12-07-2016,18:38,12-07-2016,19:26,48,18,Tuesday,Evening,No Gap
2997,City,177,Trip Completed,13-07-2016,07:10,13-07-2016,07:49,38,7,Wednesday,Early Morning,No Gap
3343,Airport,177,Trip Completed,13-07-2016,12:57,13-07-2016,13:42,44,12,Wednesday,Morning,No Gap
3625,Airport,177,Trip Completed,13-07-2016,18:57,13-07-2016,20:01,64,18,Wednesday,Evening,No Gap
4310,City,177,Trip Completed,14-07-2016,06:48,14-07-2016,07:42,54,6,Thursday,Early Morning,No Gap
4750,Airport,177,Trip Completed,14-07-2016,15:09,14-07-2016,16:20,71,15,Thursday,Afternoon,No Gap
5185,Airport,177,Trip Completed,14-07-2016,20:35,14-07-2016,21:49,74,20,Thursday,Evening,No Gap
5978,Airport,177,Trip Completed,15-07-2016,11:27,15-07-2016,12:10,43,11,Friday,Morning,No Gap
6073,City,177,Trip Completed,15-07-2016,14:02,15-07-2016,14:50,48,14,Friday,Afternoon,No Gap
455,City,178,Trip Completed,11-07-2016,09:17,11-07-2016,10:12,55,9,Monday,Morning,No Gap
651,Airport,178,Trip Completed,11-07-2016,12:45,11-07-2016,13:25,40,12,Monday,Morning,No Gap
742,City,178,Trip Completed,11-07-2016,15:38,11-07-2016,16:25,47,15,Monday,Afternoon,No Gap
828,Airport,178,Trip Completed,11-07-2016,17:35,11-07-2016,18:07,32,17,Monday,Evening,No Gap
1701,City,178,Trip Completed,12-07-2016,07:58,12-07-2016,08:47,49,7,Tuesday,Early Morning,No Gap
1985,City,178,Trip Completed,12-07-2016,12:24,12-07-2016,13:29,65,12,Tuesday,Morning,No Gap
2277,City,178,Trip Completed,12-07-2016,18:39,12-07-2016,19:34,55,18,Tuesday,Evening,No Gap
3108,Airport,178,Trip Completed,13-07-2016,08:25,13-07-2016,09:35,70,8,Wednesday,Early Morning,No Gap
3880,Airport,178,Trip Completed,13-07-2016,21:54,13-07-2016,22:35,42,21,Wednesday,Night,No Gap
4252,City,178,Trip Completed,14-07-2016,06:05,14-07-2016,06:46,41,6,Thursday,Early Morning,No Gap
4646,Airport,178,Trip Completed,14-07-2016,11:49,14-07-2016,12:55,67,11,Thursday,Morning,No Gap
5560,Airport,178,Trip Completed,15-07-2016,05:35,15-07-2016,06:19,44,5,Friday,Early Morning,No Gap
483,City,179,Trip Completed,11-07-2016,09:26,11-07-2016,10:04,38,9,Monday,Morning,No Gap
628,Airport,179,Trip Completed,11-07-2016,12:19,11-07-2016,13:00,41,12,Monday,Morning,No Gap
2285,City,179,Trip Completed,12-07-2016,18:34,12-07-2016,19:14,40,18,Tuesday,Evening,No Gap
4024,Airport,179,Trip Completed,13-07-2016,00:06,13-07-2016,00:42,36,0,Wednesday,Late Night,No Gap
2952,City,179,Trip Completed,13-07-2016,06:39,13-07-2016,07:56,77,6,Wednesday,Early Morning,No Gap
4631,Airport,179,Trip Completed,14-07-2016,11:16,14-07-2016,12:24,68,11,Thursday,Morning,No Gap
5200,Airport,179,Trip Completed,14-07-2016,20:48,14-07-2016,21:38,50,20,Thursday,Evening,No Gap
5711,City,179,Trip Completed,15-07-2016,07:40,15-07-2016,08:33,53,7,Friday,Early Morning,No Gap
6399,Airport,179,Trip Completed,15-07-2016,19:24,15-07-2016,20:01,37,19,Friday,Evening,No Gap
6453,City,179,Trip Completed,15-07-2016,20:06,15-07-2016,21:02,56,20,Friday,Evening,No Gap
788,City,180,Trip Completed,11-07-2016,16:53,11-07-2016,17:54,61,16,Monday,Afternoon,No Gap
1550,Airport,180,Trip Completed,12-07-2016,06:08,12-07-2016,07:14,66,6,Tuesday,Early Morning,No Gap
2069,Airport,180,Trip Completed,12-07-2016,15:20,12-07-2016,15:55,35,15,Tuesday,Afternoon,No Gap
2593,City,180,Trip Completed,12-07-2016,21:43,12-07-2016,22:35,52,21,Tuesday,Night,No Gap
2943,City,180,Trip Completed,13-07-2016,06:41,13-07-2016,07:15,35,6,Wednesday,Early Morning,No Gap
3649,City,180,Trip Completed,13-07-2016,19:11,13-07-2016,20:21,70,19,Wednesday,Evening,No Gap
3942,Airport,180,Trip Completed,13-07-2016,22:36,13-07-2016,23:42,66,22,Wednesday,Night,No Gap
5512,Airport,180,Trip Completed,15-07-2016,05:10,15-07-2016,05:42,32,5,Friday,Early Morning,No Gap
5752,City,180,Trip Completed,15-07-2016,08:02,15-07-2016,09:09,67,8,Friday,Early Morning,No Gap
6362,City,180,Trip Completed,15-07-2016,19:05,15-07-2016,19:49,43,19,Friday,Evening,No Gap
1151,Airport,181,Trip Completed,11-07-2016,20:40,11-07-2016,21:38,58,20,Monday,Evening,No Gap
1812,Airport,181,Trip Completed,12-07-2016,09:16,12-07-2016,10:09,53,9,Tuesday,Morning,No Gap
1946,Airport,181,Trip Completed,12-07-2016,11:28,12-07-2016,12:32,64,11,Tuesday,Morning,No Gap
2646,City,181,Trip Completed,12-07-2016,22:46,12-07-2016,23:45,59,22,Tuesday,Night,No Gap
3255,Airport,181,Trip Completed,13-07-2016,10:10,13-07-2016,11:20,71,10,Wednesday,Morning,No Gap
3431,Airport,181,Trip Completed,13-07-2016,16:03,13-07-2016,16:46,44,16,Wednesday,Afternoon,No Gap
3634,City,181,Trip Completed,13-07-2016,19:00,13-07-2016,19:54,53,19,Wednesday,Evening,No Gap
4592,City,181,Trip Completed,14-07-2016,10:09,14-07-2016,10:38,29,10,Thursday,Morning,No Gap
5705,City,181,Trip Completed,15-07-2016,07:32,15-07-2016,08:16,44,7,Friday,Early Morning,No Gap
6056,Airport,181,Trip Completed,15-07-2016,13:35,15-07-2016,14:02,27,13,Friday,Afternoon,No Gap
325,City,182,Trip Completed,11-07-2016,07:34,11-07-2016,08:44,70,7,Monday,Early Morning,No Gap
1015,City,182,Trip Completed,11-07-2016,19:15,11-07-2016,20:11,56,19,Monday,Evening,No Gap
1308,City,182,Trip Completed,11-07-2016,22:41,11-07-2016,23:54,73,22,Monday,Night,No Gap
1667,City,182,Trip Completed,12-07-2016,07:42,12-07-2016,08:03,21,7,Tuesday,Early Morning,No Gap
2436,Airport,182,Trip Completed,12-07-2016,20:15,12-07-2016,20:46,31,20,Tuesday,Evening,No Gap
2865,City,182,Trip Completed,13-07-2016,05:42,13-07-2016,06:25,43,5,Wednesday,Early Morning,No Gap
3397,City,182,Trip Completed,13-07-2016,15:00,13-07-2016,15:58,58,15,Wednesday,Afternoon,No Gap
4040,Airport,182,Trip Completed,14-07-2016,00:38,14-07-2016,01:50,72,0,Thursday,Late Night,No Gap
4094,City,182,Trip Completed,14-07-2016,03:09,14-07-2016,03:44,36,3,Thursday,Late Night,No Gap
4568,Airport,182,Trip Completed,14-07-2016,09:50,14-07-2016,10:22,32,9,Thursday,Morning,No Gap
5105,City,182,Trip Completed,14-07-2016,19:59,14-07-2016,20:37,38,19,Thursday,Evening,No Gap
573,Airport,183,Trip Completed,11-07-2016,10:57,11-07-2016,11:30,33,10,Monday,Morning,No Gap
789,City,183,Trip Completed,11-07-2016,16:54,11-07-2016,17:36,42,16,Monday,Afternoon,No Gap
1525,City,183,Trip Completed,12-07-2016,05:48,12-07-2016,06:46,58,5,Tuesday,Early Morning,No Gap
2786,Airport,183,Trip Completed,13-07-2016,04:54,13-07-2016,05:34,40,4,Wednesday,Late Night,No Gap
3143,Airport,183,Trip Completed,13-07-2016,08:52,13-07-2016,09:57,65,8,Wednesday,Early Morning,No Gap
3917,City,183,Trip Completed,13-07-2016,22:15,13-07-2016,23:23,68,22,Wednesday,Night,No Gap
4375,City,183,Trip Completed,14-07-2016,07:38,14-07-2016,08:42,64,7,Thursday,Early Morning,No Gap
6345,City,183,Trip Completed,15-07-2016,18:44,15-07-2016,19:57,73,18,Friday,Evening,No Gap
169,City,184,Trip Completed,11-07-2016,05:45,11-07-2016,06:48,63,5,Monday,Early Morning,No Gap
537,City,184,Trip Completed,11-07-2016,10:05,11-07-2016,10:57,52,10,Monday,Morning,No Gap
682,City,184,Trip Completed,11-07-2016,13:32,11-07-2016,14:19,47,13,Monday,Afternoon,No Gap
1384,City,184,Trip Completed,12-07-2016,01:15,12-07-2016,02:18,63,1,Tuesday,Late Night,No Gap
2167,Airport,184,Trip Completed,12-07-2016,17:30,12-07-2016,18:30,60,17,Tuesday,Evening,No Gap
2295,City,184,Trip Completed,12-07-2016,18:48,12-07-2016,19:12,24,18,Tuesday,Evening,No Gap
3109,City,184,Trip Completed,13-07-2016,08:22,13-07-2016,09:18,56,8,Wednesday,Early Morning,No Gap
3293,City,184,Trip Completed,13-07-2016,11:18,13-07-2016,11:52,34,11,Wednesday,Morning,No Gap
3444,City,184,Trip Completed,13-07-2016,16:33,13-07-2016,17:49,76,16,Wednesday,Afternoon,No Gap
3660,Airport,184,Trip Completed,13-07-2016,19:22,13-07-2016,19:51,29,19,Wednesday,Evening,No Gap
4693,City,184,Trip Completed,14-07-2016,13:01,14-07-2016,14:10,69,13,Thursday,Afternoon,No Gap
5214,Airport,184,Trip Completed,14-07-2016,20:59,14-07-2016,21:48,49,20,Thursday,Evening,No Gap
5570,City,184,Trip Completed,15-07-2016,05:53,15-07-2016,06:17,24,5,Friday,Early Morning,No Gap
6003,Airport,184,Trip Completed,15-07-2016,12:09,15-07-2016,12:57,49,12,Friday,Morning,No Gap
6663,Airport,184,Trip Completed,15-07-2016,22:22,15-07-2016,23:03,41,22,Friday,Night,No Gap
616,Airport,185,Trip Completed,11-07-2016,12:05,11-07-2016,12:48,43,12,Monday,Morning,No Gap
1056,City,185,Trip Completed,11-07-2016,19:49,11-07-2016,20:28,39,19,Monday,Evening,No Gap
1903,City,185,Trip Completed,12-07-2016,10:36,12-07-2016,11:32,56,10,Tuesday,Morning,No Gap
2643,City,185,Trip Completed,12-07-2016,22:37,12-07-2016,23:34,57,22,Tuesday,Night,No Gap
3291,City,185,Trip Completed,13-07-2016,11:10,13-07-2016,12:31,81,11,Wednesday,Morning,No Gap
3965,Airport,185,Trip Completed,13-07-2016,22:50,13-07-2016,23:20,30,22,Wednesday,Night,No Gap
4007,City,185,Trip Completed,13-07-2016,23:46,14-07-2016,00:23,37,23,Wednesday,Night,No Gap
4234,City,185,Trip Completed,14-07-2016,05:59,14-07-2016,07:01,62,5,Thursday,Early Morning,No Gap
4388,Airport,185,Trip Completed,14-07-2016,07:50,14-07-2016,08:48,59,7,Thursday,Early Morning,No Gap
4964,City,185,Trip Completed,14-07-2016,18:34,14-07-2016,19:13,38,18,Thursday,Evening,No Gap
5544,City,185,Trip Completed,15-07-2016,05:23,15-07-2016,05:56,33,5,Friday,Early Morning,No Gap
6217,City,185,Trip Completed,15-07-2016,17:33,15-07-2016,18:00,26,17,Friday,Evening,No Gap
1345,Airport,186,Trip Completed,11-07-2016,23:37,12-07-2016,00:09,32,23,Monday,Night,No Gap
1874,Airport,186,Trip Completed,12-07-2016,09:56,12-07-2016,10:42,46,9,Tuesday,Morning,No Gap
2413,City,186,Trip Completed,12-07-2016,20:02,12-07-2016,21:16,74,20,Tuesday,Evening,No Gap
3068,City,186,Trip Completed,13-07-2016,07:59,13-07-2016,08:49,49,7,Wednesday,Early Morning,No Gap
3452,City,186,Trip Completed,13-07-2016,16:52,13-07-2016,17:25,33,16,Wednesday,Afternoon,No Gap
4031,City,186,Trip Completed,14-07-2016,00:22,14-07-2016,00:55,32,0,Thursday,Late Night,No Gap
4438,Airport,186,Trip Completed,14-07-2016,08:27,14-07-2016,09:12,45,8,Thursday,Early Morning,No Gap
5521,Airport,186,Trip Completed,15-07-2016,05:19,15-07-2016,06:27,69,5,Friday,Early Morning,No Gap
5832,City,186,Trip Completed,15-07-2016,09:00,15-07-2016,09:55,55,9,Friday,Morning,No Gap
5990,Airport,186,Trip Completed,15-07-2016,11:43,15-07-2016,12:40,58,11,Friday,Morning,No Gap
6254,City,186,Trip Completed,15-07-2016,17:57,15-07-2016,18:50,53,17,Friday,Evening,No Gap
320,City,187,Trip Completed,11-07-2016,07:32,11-07-2016,08:44,72,7,Monday,Early Morning,No Gap
717,City,187,Trip Completed,11-07-2016,14:52,11-07-2016,15:46,54,14,Monday,Afternoon,No Gap
2074,City,187,Trip Completed,12-07-2016,15:32,12-07-2016,16:24,52,15,Tuesday,Afternoon,No Gap
4576,Airport,187,Trip Completed,14-07-2016,09:57,14-07-2016,11:13,76,9,Thursday,Morning,No Gap
5503,City,187,Trip Completed,15-07-2016,05:11,15-07-2016,06:01,50,5,Friday,Early Morning,No Gap
173,City,188,Trip Completed,11-07-2016,05:45,11-07-2016,06:30,45,5,Monday,Early Morning,No Gap
698,City,188,Trip Completed,11-07-2016,14:00,11-07-2016,14:49,49,14,Monday,Afternoon,No Gap
2039,Airport,188,Trip Completed,12-07-2016,14:29,12-07-2016,15:18,49,14,Tuesday,Afternoon,No Gap
2467,Airport,188,Trip Completed,12-07-2016,20:34,12-07-2016,21:41,67,20,Tuesday,Evening,No Gap
2676,Airport,188,Trip Completed,12-07-2016,23:53,13-07-2016,00:26,34,23,Tuesday,Night,No Gap
3038,City,188,Trip Completed,13-07-2016,07:37,13-07-2016,08:33,56,7,Wednesday,Early Morning,No Gap
4003,Airport,188,Trip Completed,13-07-2016,23:40,14-07-2016,00:38,58,23,Wednesday,Night,No Gap
4126,City,188,Trip Completed,14-07-2016,04:40,14-07-2016,05:53,73,4,Thursday,Late Night,No Gap
4611,City,188,Trip Completed,14-07-2016,10:34,14-07-2016,11:19,45,10,Thursday,Morning,No Gap
4975,City,188,Trip Completed,14-07-2016,18:42,14-07-2016,19:18,36,18,Thursday,Evening,No Gap
5664,City,188,Trip Completed,15-07-2016,07:03,15-07-2016,07:46,44,7,Friday,Early Morning,No Gap
6006,Airport,188,Trip Completed,15-07-2016,12:17,15-07-2016,13:25,68,12,Friday,Morning,No Gap
6329,City,188,Trip Completed,15-07-2016,18:43,15-07-2016,19:36,53,18,Friday,Evening,No Gap
2779,Airport,189,Trip Completed,13-07-2016,04:46,13-07-2016,05:41,55,4,Wednesday,Late Night,No Gap
4216,Airport,189,Trip Completed,14-07-2016,05:38,14-07-2016,06:36,58,5,Thursday,Early Morning,No Gap
4711,Airport,189,Trip Completed,14-07-2016,13:18,14-07-2016,13:56,38,13,Thursday,Afternoon,No Gap
4825,City,189,Trip Completed,14-07-2016,17:22,14-07-2016,18:17,56,17,Thursday,Evening,No Gap
6175,City,189,Trip Completed,15-07-2016,16:55,15-07-2016,17:49,54,16,Friday,Afternoon,No Gap
2445,City,190,Trip Completed,12-07-2016,20:18,12-07-2016,21:04,46,20,Tuesday,Evening,No Gap
2714,Airport,190,Trip Completed,13-07-2016,01:52,13-07-2016,02:51,59,1,Wednesday,Late Night,No Gap
3089,Airport,190,Trip Completed,13-07-2016,08:11,13-07-2016,08:53,42,8,Wednesday,Early Morning,No Gap
3462,Airport,190,Trip Completed,13-07-2016,17:10,13-07-2016,17:52,42,17,Wednesday,Evening,No Gap
4462,Airport,190,Trip Completed,14-07-2016,08:40,14-07-2016,09:22,42,8,Thursday,Early Morning,No Gap
4698,City,190,Trip Completed,14-07-2016,13:07,14-07-2016,14:13,66,13,Thursday,Afternoon,No Gap
5098,Airport,190,Trip Completed,14-07-2016,19:50,14-07-2016,20:27,37,19,Thursday,Evening,No Gap
6711,City,190,Trip Completed,15-07-2016,23:07,16-07-2016,00:11,64,23,Friday,Night,No Gap
146,Airport,191,Trip Completed,11-07-2016,05:29,11-07-2016,06:08,39,5,Monday,Early Morning,No Gap
652,Airport,191,Trip Completed,11-07-2016,12:43,11-07-2016,13:29,46,12,Monday,Morning,No Gap
1947,Airport,191,Trip Completed,12-07-2016,11:33,12-07-2016,12:09,36,11,Tuesday,Morning,No Gap
2236,Airport,191,Trip Completed,12-07-2016,18:16,12-07-2016,19:07,51,18,Tuesday,Evening,No Gap
3393,City,191,Trip Completed,13-07-2016,14:42,13-07-2016,15:58,76,14,Wednesday,Afternoon,No Gap
4577,Airport,191,Trip Completed,14-07-2016,09:54,14-07-2016,10:58,64,9,Thursday,Morning,No Gap
4932,City,191,Trip Completed,14-07-2016,18:17,14-07-2016,18:53,36,18,Thursday,Evening,No Gap
5419,City,191,Trip Completed,15-07-2016,02:01,15-07-2016,02:34,33,2,Friday,Late Night,No Gap
5766,City,191,Trip Completed,15-07-2016,08:19,15-07-2016,09:18,59,8,Friday,Early Morning,No Gap
6261,Airport,191,Trip Completed,15-07-2016,18:07,15-07-2016,19:07,61,18,Friday,Evening,No Gap
800,Airport,192,Trip Completed,11-07-2016,17:13,11-07-2016,17:56,43,17,Monday,Evening,No Gap
1484,Airport,192,Trip Completed,12-07-2016,05:19,12-07-2016,05:55,36,5,Tuesday,Early Morning,No Gap
1989,Airport,192,Trip Completed,12-07-2016,12:30,12-07-2016,13:01,31,12,Tuesday,Morning,No Gap
3850,Airport,192,Trip Completed,13-07-2016,21:27,13-07-2016,22:05,38,21,Wednesday,Night,No Gap
4441,City,192,Trip Completed,14-07-2016,08:32,14-07-2016,09:19,47,8,Thursday,Early Morning,No Gap
4783,Airport,192,Trip Completed,14-07-2016,16:34,14-07-2016,17:21,47,16,Thursday,Afternoon,No Gap
392,Airport,193,Trip Completed,11-07-2016,08:23,11-07-2016,09:10,47,8,Monday,Early Morning,No Gap
653,City,193,Trip Completed,11-07-2016,12:47,11-07-2016,13:53,66,12,Monday,Morning,No Gap
1283,City,193,Trip Completed,11-07-2016,22:09,11-07-2016,23:18,69,22,Monday,Night,No Gap
1860,City,193,Trip Completed,12-07-2016,09:55,12-07-2016,10:32,37,9,Tuesday,Morning,No Gap
1910,Airport,193,Trip Completed,12-07-2016,10:41,12-07-2016,11:27,46,10,Tuesday,Morning,No Gap
2259,Airport,193,Trip Completed,12-07-2016,18:30,12-07-2016,19:36,66,18,Tuesday,Evening,No Gap
2752,Airport,193,Trip Completed,13-07-2016,03:37,13-07-2016,04:19,42,3,Wednesday,Late Night,No Gap
3385,City,193,Trip Completed,13-07-2016,14:33,13-07-2016,15:21,48,14,Wednesday,Afternoon,No Gap
4915,Airport,193,Trip Completed,14-07-2016,18:12,14-07-2016,19:07,55,18,Thursday,Evening,No Gap
5957,Airport,193,Trip Completed,15-07-2016,10:46,15-07-2016,11:26,41,10,Friday,Morning,No Gap
5992,City,193,Trip Completed,15-07-2016,11:54,15-07-2016,12:39,46,11,Friday,Morning,No Gap
6160,Airport,193,Trip Completed,15-07-2016,16:30,15-07-2016,17:39,69,16,Friday,Afternoon,No Gap
21,Airport,194,Trip Completed,11-07-2016,01:29,11-07-2016,02:05,36,1,Monday,Late Night,No Gap
106,City,194,Trip Completed,11-07-2016,05:06,11-07-2016,05:38,32,5,Monday,Early Morning,No Gap
512,Airport,194,Trip Completed,11-07-2016,09:47,11-07-2016,10:55,68,9,Monday,Morning,No Gap
760,City,194,Trip Completed,11-07-2016,16:16,11-07-2016,16:54,38,16,Monday,Afternoon,No Gap
1098,City,194,Trip Completed,11-07-2016,20:15,11-07-2016,21:03,48,20,Monday,Evening,No Gap
1314,Airport,194,Trip Completed,11-07-2016,22:44,11-07-2016,23:51,67,22,Monday,Night,No Gap
2746,Airport,194,Trip Completed,13-07-2016,03:14,13-07-2016,04:00,46,3,Wednesday,Late Night,No Gap
3140,Airport,194,Trip Completed,13-07-2016,08:48,13-07-2016,09:41,53,8,Wednesday,Early Morning,No Gap
3314,City,194,Trip Completed,13-07-2016,12:06,13-07-2016,12:50,44,12,Wednesday,Morning,No Gap
4157,Airport,194,Trip Completed,14-07-2016,05:04,14-07-2016,05:32,28,5,Thursday,Early Morning,No Gap
5340,Airport,194,Trip Completed,14-07-2016,22:32,14-07-2016,23:44,72,22,Thursday,Night,No Gap
6257,Airport,194,Trip Completed,15-07-2016,18:03,15-07-2016,19:04,61,18,Friday,Evening,No Gap
564,Airport,195,Trip Completed,11-07-2016,10:20,11-07-2016,11:23,63,10,Monday,Morning,No Gap
1271,Airport,195,Trip Completed,11-07-2016,22:00,11-07-2016,22:38,38,22,Monday,Night,No Gap
1647,Airport,195,Trip Completed,12-07-2016,07:13,12-07-2016,07:51,38,7,Tuesday,Early Morning,No Gap
2767,Airport,195,Trip Completed,13-07-2016,04:07,13-07-2016,04:59,52,4,Wednesday,Late Night,No Gap
3646,Airport,195,Trip Completed,13-07-2016,19:11,13-07-2016,19:48,37,19,Wednesday,Evening,No Gap
4865,Airport,195,Trip Completed,14-07-2016,17:37,14-07-2016,18:57,80,17,Thursday,Evening,No Gap
6055,Airport,195,Trip Completed,15-07-2016,13:35,15-07-2016,14:32,57,13,Friday,Afternoon,No Gap
6679,Airport,195,Trip Completed,15-07-2016,22:26,15-07-2016,23:08,42,22,Friday,Night,No Gap
283,Airport,196,Trip Completed,11-07-2016,07:01,11-07-2016,07:32,31,7,Monday,Early Morning,No Gap
489,City,196,Trip Completed,11-07-2016,09:29,11-07-2016,10:21,52,9,Monday,Morning,No Gap
1559,Airport,196,Trip Completed,12-07-2016,06:09,12-07-2016,06:53,44,6,Tuesday,Early Morning,No Gap
2545,Airport,196,Trip Completed,12-07-2016,21:20,12-07-2016,21:53,33,21,Tuesday,Night,No Gap
3333,City,196,Trip Completed,13-07-2016,12:35,13-07-2016,13:41,67,12,Wednesday,Morning,No Gap
4037,Airport,196,Trip Completed,14-07-2016,00:32,14-07-2016,01:17,44,0,Thursday,Late Night,No Gap
4578,Airport,196,Trip Completed,14-07-2016,09:59,14-07-2016,11:03,65,9,Thursday,Morning,No Gap
4664,City,196,Trip Completed,14-07-2016,12:23,14-07-2016,12:58,35,12,Thursday,Morning,No Gap
4756,City,196,Trip Completed,14-07-2016,15:20,14-07-2016,16:23,62,15,Thursday,Afternoon,No Gap
